,Date,Count,Offense
3347,2021-12-21,3,Assault
3348,2021-12-21,3,Drugs
3349,2021-12-22,5,Vandalism
3350,2021-12-22,7,Assault
3351,2021-12-22,4,Fraud
3352,2021-12-22,2,Drugs
3353,2021-12-23,11,Assault
3354,2021-12-23,5,Fraud
3355,2021-12-23,4,Drugs
3356,2021-12-23,7,Vandalism
3357,2021-12-24,3,Fraud
3358,2021-12-24,9,Vandalism
3359,2021-12-24,10,Assault
3360,2021-12-25,4,Vandalism
3361,2021-12-25,1,Fraud
3362,2021-12-25,7,Assault
3363,2021-12-26,7,Assault
3364,2021-12-26,1,Fraud
3365,2021-12-26,9,Vandalism
3366,2021-12-27,13,Assault
3367,2021-12-27,7,Fraud
3368,2021-12-27,3,Drugs
3369,2021-12-27,8,Vandalism
3370,2021-12-28,4,Drugs
3371,2021-12-28,5,Vandalism
3372,2021-12-28,10,Assault
3373,2021-12-28,3,Fraud
3374,2021-12-29,3,Vandalism
3375,2021-12-29,5,Fraud
3376,2021-12-29,6,Assault
3377,2021-12-29,5,Drugs
3378,2021-12-30,4,Vandalism
3379,2021-12-30,7,Fraud
3380,2021-12-30,9,Assault
3381,2021-12-31,8,Vandalism
3382,2021-12-31,2,Fraud
3383,2021-12-31,10,Assault
3384,2022-01-01,5,Fraud
3385,2022-01-01,8,Vandalism
3386,2022-01-01,18,Assault
3387,2022-01-02,2,Fraud
3388,2022-01-02,11,Vandalism
3389,2022-01-02,1,Drugs
3390,2022-01-02,11,Assault
3391,2022-01-03,6,Vandalism
3392,2022-01-03,7,Fraud
3393,2022-01-03,5,Assault
3394,2022-01-03,5,Drugs
3395,2022-01-04,8,Vandalism
3396,2022-01-04,7,Assault
3397,2022-01-04,4,Drugs
3398,2022-01-05,7,Fraud
3399,2022-01-05,5,Vandalism
3400,2022-01-05,7,Assault
3401,2022-01-05,7,Drugs
3402,2022-01-06,5,Drugs
3403,2022-01-06,3,Fraud
3404,2022-01-06,14,Assault
3405,2022-01-06,2,Vandalism
3406,2022-01-07,2,Fraud
3407,2022-01-07,10,Vandalism
3408,2022-01-07,7,Assault
3409,2022-01-08,3,Drugs
3410,2022-01-08,1,Fraud
3411,2022-01-08,11,Vandalism
3412,2022-01-08,5,Assault
3413,2022-01-09,6,Fraud
3414,2022-01-09,7,Vandalism
3415,2022-01-09,8,Assault
3416,2022-01-10,10,Assault
3417,2022-01-10,3,Drugs
3418,2022-01-10,8,Vandalism
3419,2022-01-10,8,Fraud
3420,2022-01-11,5,Drugs
3421,2022-01-11,9,Vandalism
3422,2022-01-11,9,Fraud
3423,2022-01-11,8,Assault
3424,2022-01-12,5,Assault
3425,2022-01-12,5,Drugs
3426,2022-01-12,9,Vandalism
3427,2022-01-12,5,Fraud
3428,2022-01-13,8,Assault
3429,2022-01-13,1,Fraud
3430,2022-01-13,9,Vandalism
3431,2022-01-13,8,Drugs
3432,2022-01-14,3,Fraud
3433,2022-01-14,13,Assault
3434,2022-01-14,7,Vandalism
3435,2022-01-15,16,Assault
3436,2022-01-15,1,Drugs
3437,2022-01-15,6,Fraud
3438,2022-01-15,7,Vandalism
3439,2022-01-16,6,Vandalism
3440,2022-01-16,5,Fraud
3441,2022-01-16,5,Assault
3442,2022-01-17,5,Vandalism
3443,2022-01-17,4,Drugs
3444,2022-01-17,5,Fraud
3445,2022-01-17,8,Assault
3446,2022-01-18,10,Drugs
3447,2022-01-18,10,Vandalism
3448,2022-01-18,8,Fraud
3449,2022-01-18,12,Assault
3450,2022-01-19,11,Assault
3451,2022-01-19,6,Drugs
3452,2022-01-19,3,Fraud
3453,2022-01-19,12,Vandalism
3454,2022-01-20,4,Vandalism
3455,2022-01-20,7,Fraud
3456,2022-01-20,6,Drugs
3457,2022-01-20,12,Assault
3458,2022-01-21,9,Fraud
3459,2022-01-21,3,Vandalism
3460,2022-01-21,10,Assault
3461,2022-01-21,3,Drugs
3462,2022-01-22,9,Fraud
3463,2022-01-22,4,Drugs
3464,2022-01-22,20,Assault
3465,2022-01-22,7,Vandalism
3466,2022-01-23,7,Drugs
3467,2022-01-23,2,Fraud
3468,2022-01-23,3,Vandalism
3469,2022-01-23,10,Assault
3470,2022-01-24,1,Drugs
3471,2022-01-24,6,Fraud
3472,2022-01-24,9,Vandalism
3473,2022-01-24,11,Assault
3474,2022-01-25,3,Fraud
3475,2022-01-25,14,Assault
3476,2022-01-25,4,Drugs
3477,2022-01-25,7,Vandalism
3478,2022-01-26,3,Drugs
3479,2022-01-26,10,Assault
3480,2022-01-26,1,Vandalism
3481,2022-01-26,4,Fraud
3482,2022-01-27,11,Assault
3483,2022-01-27,8,Drugs
3484,2022-01-27,5,Vandalism
3485,2022-01-27,6,Fraud
3486,2022-01-28,7,Assault
3487,2022-01-28,3,Drugs
3488,2022-01-28,2,Fraud
3489,2022-01-28,8,Vandalism
3490,2022-01-29,11,Assault
3491,2022-01-29,1,Fraud
3492,2022-01-29,4,Vandalism
3493,2022-01-30,5,Fraud
3494,2022-01-30,5,Vandalism
3495,2022-01-30,5,Assault
3496,2022-01-31,11,Vandalism
3497,2022-01-31,16,Assault
3498,2022-01-31,2,Fraud
3499,2022-01-31,1,Drugs
3500,2022-02-01,19,Vandalism
3501,2022-02-01,15,Assault
3502,2022-02-01,3,Drugs
3503,2022-02-01,8,Fraud
3504,2022-02-02,8,Drugs
3505,2022-02-02,8,Assault
3506,2022-02-02,13,Vandalism
3507,2022-02-02,12,Fraud
3508,2022-02-03,5,Fraud
3509,2022-02-03,8,Assault
3510,2022-02-03,11,Vandalism
3511,2022-02-03,3,Drugs
3512,2022-02-04,2,Drugs
3513,2022-02-04,6,Vandalism
3514,2022-02-04,7,Assault
3515,2022-02-04,3,Fraud
3516,2022-02-05,5,Drugs
3517,2022-02-05,6,Assault
3518,2022-02-05,6,Fraud
3519,2022-02-05,6,Vandalism
3520,2022-02-06,1,Drugs
3521,2022-02-06,3,Fraud
3522,2022-02-06,12,Assault
3523,2022-02-06,9,Vandalism
3524,2022-02-07,3,Drugs
3525,2022-02-07,11,Fraud
3526,2022-02-07,5,Vandalism
3527,2022-02-07,9,Assault
3528,2022-02-08,5,Fraud
3529,2022-02-08,5,Vandalism
3530,2022-02-08,8,Drugs
3531,2022-02-08,10,Assault
3532,2022-02-09,16,Assault
3533,2022-02-09,4,Fraud
3534,2022-02-09,8,Vandalism
3535,2022-02-09,8,Drugs
3536,2022-02-10,3,Drugs
3537,2022-02-10,7,Fraud
3538,2022-02-10,12,Assault
3539,2022-02-10,11,Vandalism
3540,2022-02-11,14,Vandalism
3541,2022-02-11,7,Drugs
3542,2022-02-11,5,Fraud
3543,2022-02-11,14,Assault
3544,2022-02-12,4,Vandalism
3545,2022-02-12,3,Drugs
3546,2022-02-12,14,Assault
3547,2022-02-12,6,Fraud
3548,2022-02-13,7,Vandalism
3549,2022-02-13,1,Fraud
3550,2022-02-13,1,Drugs
3551,2022-02-13,14,Assault
3552,2022-02-14,12,Assault
3553,2022-02-14,14,Vandalism
3554,2022-02-14,5,Fraud
3555,2022-02-14,1,Drugs
3556,2022-02-15,11,Fraud
3557,2022-02-15,7,Assault
3558,2022-02-15,13,Vandalism
3559,2022-02-15,7,Drugs
3560,2022-02-16,6,Fraud
3561,2022-02-16,12,Vandalism
3562,2022-02-16,6,Assault
3563,2022-02-16,2,Drugs
3564,2022-02-17,5,Drugs
3565,2022-02-17,5,Vandalism
3566,2022-02-17,17,Assault
3567,2022-02-17,12,Fraud
3568,2022-02-18,6,Fraud
3569,2022-02-18,4,Drugs
3570,2022-02-18,3,Vandalism
3571,2022-02-18,8,Assault
3572,2022-02-19,6,Vandalism
3573,2022-02-19,16,Assault
3574,2022-02-19,3,Drugs
3575,2022-02-19,4,Fraud
3576,2022-02-20,13,Assault
3577,2022-02-20,5,Drugs
3578,2022-02-20,4,Fraud
3579,2022-02-20,6,Vandalism
3580,2022-02-21,1,Fraud
3581,2022-02-21,7,Vandalism
3582,2022-02-21,7,Assault
3583,2022-02-21,9,Drugs
3584,2022-02-22,2,Fraud
3585,2022-02-22,4,Drugs
3586,2022-02-22,9,Assault
3587,2022-02-22,8,Vandalism
3588,2022-02-23,10,Assault
3589,2022-02-23,3,Fraud
3590,2022-02-23,2,Drugs
3591,2022-02-23,9,Vandalism
3592,2022-02-24,14,Assault
3593,2022-02-24,14,Fraud
3594,2022-02-24,6,Vandalism
3595,2022-02-25,4,Fraud
3596,2022-02-25,13,Assault
3597,2022-02-25,3,Vandalism
3598,2022-02-26,4,Drugs
3599,2022-02-26,6,Fraud
3600,2022-02-26,11,Vandalism
3601,2022-02-26,16,Assault
3602,2022-02-27,20,Vandalism
3603,2022-02-27,1,Drugs
3604,2022-02-27,5,Assault
3605,2022-02-27,7,Fraud
3606,2022-02-28,6,Fraud
3607,2022-02-28,11,Assault
3608,2022-02-28,2,Drugs
3609,2022-02-28,10,Vandalism
3610,2022-03-01,6,Drugs
3611,2022-03-01,4,Fraud
3612,2022-03-01,7,Assault
3613,2022-03-01,16,Vandalism
3614,2022-03-02,12,Vandalism
3615,2022-03-02,4,Fraud
3616,2022-03-02,3,Drugs
3617,2022-03-02,8,Assault
3618,2022-03-03,5,Fraud
3619,2022-03-03,7,Vandalism
3620,2022-03-03,6,Drugs
3621,2022-03-03,11,Assault
3622,2022-03-04,7,Vandalism
3623,2022-03-04,8,Drugs
3624,2022-03-04,10,Assault
3625,2022-03-04,7,Fraud
3626,2022-03-05,2,Fraud
3627,2022-03-05,6,Vandalism
3628,2022-03-05,4,Drugs
3629,2022-03-05,8,Assault
3630,2022-03-06,3,Drugs
3631,2022-03-06,8,Vandalism
3632,2022-03-06,3,Fraud
3633,2022-03-06,10,Assault
3634,2022-03-07,8,Assault
3635,2022-03-07,2,Fraud
3636,2022-03-07,4,Drugs
3637,2022-03-07,8,Vandalism
3638,2022-03-08,12,Assault
3639,2022-03-08,8,Fraud
3640,2022-03-08,4,Drugs
3641,2022-03-08,9,Vandalism
3642,2022-03-09,8,Assault
3643,2022-03-09,4,Vandalism
3644,2022-03-09,2,Drugs
3645,2022-03-09,4,Fraud
3646,2022-03-10,13,Assault
3647,2022-03-10,6,Drugs
3648,2022-03-10,11,Fraud
3649,2022-03-10,3,Vandalism
3650,2022-03-11,3,Drugs
3651,2022-03-11,4,Fraud
3652,2022-03-11,9,Assault
3653,2022-03-11,1,Vandalism
3654,2022-03-12,8,Assault
3655,2022-03-12,1,Fraud
3656,2022-03-12,11,Vandalism
3657,2022-03-13,10,Assault
3658,2022-03-13,9,Vandalism
3659,2022-03-14,13,Assault
3660,2022-03-14,2,Drugs
3661,2022-03-14,6,Vandalism
3662,2022-03-14,9,Fraud
3663,2022-03-15,15,Assault
3664,2022-03-15,5,Drugs
3665,2022-03-15,7,Vandalism
3666,2022-03-15,3,Fraud
3667,2022-03-16,3,Vandalism
3668,2022-03-16,8,Drugs
3669,2022-03-16,12,Fraud
3670,2022-03-16,13,Assault
3671,2022-03-17,7,Assault
3672,2022-03-17,4,Drugs
3673,2022-03-17,7,Vandalism
3674,2022-03-17,6,Fraud
3675,2022-03-18,7,Fraud
3676,2022-03-18,3,Drugs
3677,2022-03-18,9,Vandalism
3678,2022-03-18,22,Assault
3679,2022-03-19,2,Drugs
3680,2022-03-19,15,Assault
3681,2022-03-19,17,Vandalism
3682,2022-03-19,3,Fraud
3683,2022-03-20,1,Drugs
3684,2022-03-20,3,Fraud
3685,2022-03-20,11,Vandalism
3686,2022-03-20,10,Assault
3687,2022-03-21,7,Vandalism
3688,2022-03-21,5,Drugs
3689,2022-03-21,3,Fraud
3690,2022-03-21,12,Assault
3691,2022-03-22,13,Assault
3692,2022-03-22,3,Vandalism
3693,2022-03-22,2,Fraud
3694,2022-03-22,4,Drugs
3695,2022-03-23,5,Vandalism
3696,2022-03-23,5,Drugs
3697,2022-03-23,2,Fraud
3698,2022-03-23,20,Assault
3699,2022-03-24,4,Drugs
3700,2022-03-24,11,Assault
3701,2022-03-24,8,Vandalism
3702,2022-03-24,3,Fraud
3703,2022-03-25,2,Fraud
3704,2022-03-25,5,Drugs
3705,2022-03-25,11,Assault
3706,2022-03-25,12,Vandalism
3707,2022-03-26,8,Vandalism
3708,2022-03-26,2,Drugs
3709,2022-03-26,15,Assault
3710,2022-03-26,4,Fraud
3711,2022-03-27,19,Assault
3712,2022-03-27,2,Drugs
3713,2022-03-27,1,Fraud
3714,2022-03-27,10,Vandalism
3715,2022-03-28,7,Assault
3716,2022-03-28,3,Fraud
3717,2022-03-28,3,Drugs
3718,2022-03-28,12,Vandalism
3719,2022-03-29,5,Fraud
3720,2022-03-29,5,Vandalism
3721,2022-03-29,7,Drugs
3722,2022-03-29,6,Assault
3723,2022-03-30,8,Vandalism
3724,2022-03-30,4,Drugs
3725,2022-03-30,10,Assault
3726,2022-03-30,10,Fraud
3727,2022-03-31,4,Vandalism
3728,2022-03-31,18,Assault
3729,2022-03-31,5,Fraud
3730,2022-03-31,8,Drugs
3731,2022-04-01,6,Assault
3732,2022-04-01,8,Drugs
3733,2022-04-01,7,Fraud
3734,2022-04-01,8,Vandalism
3735,2022-04-02,18,Assault
3736,2022-04-02,7,Fraud
3737,2022-04-02,11,Vandalism
3738,2022-04-02,7,Drugs
3739,2022-04-03,2,Fraud
3740,2022-04-03,5,Vandalism
3741,2022-04-03,4,Drugs
3742,2022-04-03,6,Assault
3743,2022-04-04,8,Vandalism
3744,2022-04-04,8,Drugs
3745,2022-04-04,7,Fraud
3746,2022-04-04,11,Assault
3747,2022-04-05,6,Fraud
3748,2022-04-05,6,Vandalism
3749,2022-04-05,8,Assault
3750,2022-04-05,11,Drugs
3751,2022-04-06,9,Vandalism
3752,2022-04-06,6,Fraud
3753,2022-04-06,3,Drugs
3754,2022-04-06,3,Assault
3755,2022-04-07,4,Drugs
3756,2022-04-07,12,Assault
3757,2022-04-07,5,Vandalism
3758,2022-04-07,2,Fraud
3759,2022-04-08,14,Assault
3760,2022-04-08,12,Vandalism
3761,2022-04-08,4,Drugs
3762,2022-04-08,5,Fraud
3763,2022-04-09,14,Assault
3764,2022-04-09,2,Drugs
3765,2022-04-09,10,Vandalism
3766,2022-04-09,2,Fraud
3767,2022-04-10,3,Vandalism
3768,2022-04-10,1,Fraud
3769,2022-04-10,11,Assault
3770,2022-04-11,10,Fraud
3771,2022-04-11,10,Vandalism
3772,2022-04-11,5,Drugs
3773,2022-04-11,10,Assault
3774,2022-04-12,11,Assault
3775,2022-04-12,6,Fraud
3776,2022-04-12,5,Vandalism
3777,2022-04-12,1,Drugs
3778,2022-04-13,4,Drugs
3779,2022-04-13,16,Assault
3780,2022-04-13,8,Vandalism
3781,2022-04-13,3,Fraud
3782,2022-04-14,16,Assault
3783,2022-04-14,1,Fraud
3784,2022-04-14,5,Drugs
3785,2022-04-14,5,Vandalism
